building_name,num_tiles,coating_deterioration_mean,coating_deterioration_max,coating_deterioration_prevalence,coating_deterioration_std,coating_deterioration_q75,coating_deterioration_skewness,coating_deterioration_concentration,coating_deterioration_severity_coverage,masonry_degradation_mean,masonry_degradation_max,masonry_degradation_prevalence,masonry_degradation_std,masonry_degradation_q75,masonry_degradation_skewness,masonry_degradation_concentration,masonry_degradation_severity_coverage,moisture_bio_damage_mean,moisture_bio_damage_max,moisture_bio_damage_prevalence,moisture_bio_damage_std,moisture_bio_damage_q75,moisture_bio_damage_skewness,moisture_bio_damage_concentration,moisture_bio_damage_severity_coverage,vandalism_mean,vandalism_max,vandalism_prevalence,vandalism_std,vandalism_q75,vandalism_skewness,vandalism_concentration,vandalism_severity_coverage
81,20,0.035364605486392975,0.12207187712192535,0.65,0.030148211866617203,0.05610976368188858,0.9615781307220459,0.28970313490854915,0.07934672012925148,0.0003290624881628901,0.002267187461256981,0.0,0.0006022719899192452,0.00024999998277053237,2.186119794845581,0.0,0.0,0.05071374773979187,0.3461015522480011,0.65,0.0782887190580368,0.07596015930175781,2.660548210144043,0.14652851861078228,0.22496600896120073,0.0032253905665129423,0.03824843838810921,0.1,0.009248035959899426,0.0001273437519557774,3.034393787384033,0.0843273791673456,0.003824843838810921
390,15,0.0012252083979547024,0.010978125035762787,0.06666666666666667,0.00274247070774436,0.0008125000167638063,2.982692241668701,0.1116045220803565,0.0007318750023841858,0.00021656250464729965,0.0028078125324100256,0.0,0.000701164361089468,0.0,3.341578960418701,0.0,0.0,0.009893123991787434,0.041062500327825546,0.4,0.012997669167816639,0.017571093514561653,1.0885505676269531,0.24092843623269253,0.01642500013113022,7.770834054099396e-05,0.001165625057183206,0.0,0.0002907579473685473,0.0,3.474395513534546,0.0,0.0
299,6,0.003018489805981517,0.007801562547683716,0.0,0.0026893983595073223,0.004235155880451202,0.5576749444007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05358437821269035,0.10473281145095825,0.6666666666666666,0.03820505365729332,0.08194609731435776,-0.19650405645370483,0.5116293305826278,0.06982187430063883,0.003463020781055093,0.020778125151991844,0.16666666666666666,0.00774354999884963,0.0,1.7888544797897339,0.16666666293147814,0.003463020858665307
254,3,0.08278385549783707,0.11832812428474426,1.0,0.02868926152586937,0.10014140605926514,0.043328188359737396,0.6996126744866366,0.11832812428474426,0.0010885416995733976,0.0030812500044703484,0.0,0.001411066623404622,0.0016328125493600965,0.6980631947517395,0.0,0.0,0.24295051395893097,0.2898171842098236,1.0,0.047255124896764755,0.27529609203338623,-0.5121282935142517,0.8382888496461209,0.2898171842098236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,16,0.13671493530273438,0.3481062352657318,0.8125,0.12322439253330231,0.23687265813350677,0.522276759147644,0.3927391165469102,0.2828363161534071,0.007449316792190075,0.06811250001192093,0.25,0.01641729287803173,0.00556328147649765,3.11551570892334,0.10936783690051471,0.017028125002980232,0.12861181795597076,0.4165453016757965,0.8125,0.1347469985485077,0.18876796960830688,0.9360134601593018,0.3087582969692725,0.33844305761158466,0.0022942381910979748,0.013642187230288982,0.1875,0.004450483247637749,0.0007230468327179551,1.6400394439697266,0.16817231374776961,0.002557910105679184
393,15,0.009021352976560593,0.048234373331069946,0.26666666666666666,0.014178468845784664,0.007470312528312206,1.7006131410598755,0.18703161985001948,0.012862499554951985,0.002332291565835476,0.010701562277972698,0.06666666666666667,0.00384506001137197,0.0029695313423871994,1.2652498483657837,0.21793935364335465,0.0007134374851981798,0.0029271875973790884,0.017470313236117363,0.13333333333333333,0.00539579801261425,0.0019484375370666385,1.7345682382583618,0.16755209582204564,0.002329375098148982,0.00039218750316649675,0.004314062651246786,0.0,0.001114889862947166,8.593749953433871e-06,2.9358816146850586,0.0,0.0
401,15,0.04132042080163956,0.16094531118869781,0.5333333333333333,0.05268849804997444,0.06648515164852142,1.1645327806472778,0.2567357849474352,0.08583749930063883,0.00013104167010169476,0.0009796875528991222,0.0,0.00030044445884414017,3.281250246800482e-05,2.180893898010254,0.0,0.0,0.00032125000143423676,0.004701562691479921,0.0,0.0011710509425029159,0.0,3.4707207679748535,0.0,0.0,0.001502916682511568,0.012473437935113907,0.06666666666666667,0.003611436113715172,6.874999962747097e-05,2.291714906692505,0.12048937031872468,0.0008315625290075938
276,6,0.04229062795639038,0.12048125267028809,0.8333333333333334,0.0372176319360733,0.04036210849881172,1.3118700981140137,0.3510141787131309,0.10040104389190674,0.0022005208302289248,0.013203125447034836,0.16666666666666666,0.004920514766126871,0.0,1.7888544797897339,0.16666666078849676,0.002200520907839139,0.001180989551357925,0.004792187362909317,0.0,0.0017936455551534891,0.0016562500968575478,1.2113057374954224,0.0,0.0,2.8645833936025156e-06,1.7187499906867743e-05,0.0,6.405402473319555e-06,0.0,1.7888548374176025,0.0,0.0
46,6,0.023174740374088287,0.07986874878406525,0.6666666666666666,0.027078041806817055,0.023609764873981476,1.3136974573135376,0.2901603033339608,0.05324583252271016,0.004780729301273823,0.02012968808412552,0.16666666666666666,0.0070021916180849075,0.0033882814459502697,1.6336286067962646,0.23749644213533322,0.00335494801402092,0.0004302083689253777,0.002110937610268593,0.0,0.0007702325819991529,0.0003488281217869371,1.617114543914795,0.0,0.0,3.697916690725833e-05,0.00015468749916180968,0.0,5.807700290461071e-05,5.039062671130523e-05,1.238938331604004,0.0,0.0
319,8,0.011606836691498756,0.028489062562584877,0.5,0.00951835885643959,0.01668711006641388,0.523377537727356,0.4074137808501356,0.014244531281292439,0.0010591796599328518,0.004503124859184027,0.0,0.0014800871722400188,0.0011539062252268195,1.4696712493896484,0.0,0.0,0.0002775390457827598,0.0020171874202787876,0.0,0.0006608783733099699,5.0781251047737896e-05,2.2242472171783447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
